order_id,order_date,customer_id,seller_id,category,price,region,seller_rating,payment_method,is_returned
103983,2024-12-19,C02824,S0037,Fashion,740.24,West Bengal,5.0,NetBanking,1
103984,2024-01-28,C02547,S0237,Home & Kitchen,1372.92,Delhi,4.33,UPI,0
103985,2025-03-17,C04960,S0211,Footwear,510.75,Karnataka,2.97,UPI,0
103986,2024-02-12,C02735,S0223,Accessories,307.17,Uttar Pradesh,5.0,NetBanking,0
103987,2024-06-17,C02188,S0108,Fashion,622.37,Telangana,4.92,COD,0
103988,2025-02-26,C02060,S0009,Electronics,2675.19,Tamil Nadu,3.78,Card,0
103989,2024-03-26,C01667,S0116,Home & Kitchen,1343.47,Gujarat,3.42,COD,0
103990,2024-06-25,C01534,S0208,Home & Kitchen,924.58,West Bengal,3.74,COD,0
103991,2024-01-17,C04247,S0449,Fashion,794.62,Uttar Pradesh,3.02,UPI,0
103992,2024-04-07,C01531,S0525,Fashion,396.93,Tamil Nadu,3.65,UPI,0
103993,2025-03-29,C02426,S0135,Beauty & Personal Care,407.52,Gujarat,3.95,COD,0
103994,2025-05-08,C00510,S0451,Fashion,776.12,Kerala,3.87,UPI,0
103995,2024-07-16,C00533,S0387,Fashion,929.78,Uttar Pradesh,3.58,Card,1
103996,2024-04-07,C00884,S0232,Home & Kitchen,962.17,Gujarat,4.63,COD,0
103997,2024-03-05,C00390,S0255,Accessories,136.31,Rajasthan,4.25,UPI,0
103998,2024-11-25,C03794,S0463,Fashion,493.63,Kerala,3.98,COD,0
103999,2024-12-06,C00763,S0422,Home & Kitchen,819.12,West Bengal,4.63,UPI,0
104000,2024-01-05,C02296,S0161,Fashion,235.25,Delhi,2.7,COD,0
104001,2024-01-02,C02201,S0544,Home & Kitchen,1285.48,Uttar Pradesh,3.8,UPI,1
104002,2024-01-22,C00052,S0359,Home & Kitchen,1133.23,West Bengal,3.5,UPI,0
104003,2024-04-21,C01005,S0521,Fashion,479.45,Maharashtra,3.9,COD,0
104004,2024-02-26,C02415,S0219,Footwear,742.55,Tamil Nadu,4.48,COD,0
104005,2024-03-06,C02527,S0320,Fashion,530.73,Gujarat,4.74,UPI,1
104006,2024-11-25,C00878,S0015,Accessories,374.27,Kerala,4.66,COD,0
104007,2024-04-07,C04262,S0208,Fashion,479.07,Delhi,5.0,NetBanking,0
104008,2024-05-23,C03973,S0086,Home & Kitchen,651.08,Gujarat,3.09,UPI,0
104009,2025-01-02,C02224,S0486,Electronics,960.82,Tamil Nadu,3.91,UPI,0
104010,2025-03-10,C00781,S0336,Accessories,475.82,Maharashtra,4.87,UPI,1
104011,2024-05-04,C01322,S0445,Home & Kitchen,814.89,Uttar Pradesh,3.96,COD,1
104012,2024-06-15,C00687,S0575,Accessories,421.23,Kerala,3.73,UPI,0
104013,2024-03-26,C02212,S0457,Footwear,907.29,Rajasthan,3.18,UPI,1
104014,2024-03-16,C01665,S0466,Footwear,727.01,Telangana,4.69,COD,0
104015,2024-12-09,C00138,S0434,Beauty & Personal Care,500.01,Tamil Nadu,4.2,COD,1
104016,2025-05-09,C01191,S0561,Fashion,756.63,Uttar Pradesh,3.23,Card,0
104017,2025-02-27,C00124,S0349,Accessories,410.46,Telangana,3.55,NetBanking,0
104018,2024-10-20,C02703,S0015,Electronics,548.87,Tamil Nadu,3.62,Card,0
104019,2025-03-19,C01703,S0168,Accessories,477.81,Karnataka,4.24,UPI,1
104020,2024-02-28,C02392,S0467,Electronics,2033.2,Maharashtra,4.03,UPI,0
104021,2024-05-17,C03890,S0058,Home & Kitchen,356.23,Karnataka,4.72,COD,0
104022,2024-04-08,C00632,S0171,Electronics,1575.15,Rajasthan,4.11,COD,0
104023,2024-07-10,C03701,S0020,Fashion,718.94,Delhi,3.89,Card,0
104024,2024-08-30,C02717,S0003,Fashion,624.9,Delhi,3.6,COD,1
104025,2024-11-14,C01452,S0030,Fashion,490.4,Delhi,4.25,Card,0
104026,2024-02-18,C00571,S0393,Fashion,306.74,Karnataka,4.16,UPI,1
104027,2025-03-23,C02053,S0014,Beauty & Personal Care,509.81,Gujarat,3.8,COD,0
104028,2024-02-01,C01857,S0177,Beauty & Personal Care,434.5,Kerala,3.65,Card,1
104029,2025-01-25,C03295,S0428,Accessories,300.51,Uttar Pradesh,3.0,Card,1
104030,2024-10-03,C01213,S0253,Beauty & Personal Care,492.38,Maharashtra,4.05,UPI,0
104031,2024-01-20,C03754,S0265,Home & Kitchen,936.95,Tamil Nadu,4.03,UPI,0
104032,2024-06-02,C02087,S0588,Electronics,2443.49,West Bengal,2.88,Card,0
104033,2025-01-17,C02771,S0151,Fashion,365.3,Karnataka,4.37,UPI,0
104034,2024-03-08,C00044,S0537,Beauty & Personal Care,190.66,West Bengal,4.47,Card,0
104035,2024-12-31,C00913,S0365,Footwear,998.34,Rajasthan,3.78,COD,1
104036,2025-01-06,C03763,S0528,Beauty & Personal Care,184.55,Maharashtra,4.6,COD,0
104037,2024-08-01,C03621,S0570,Accessories,448.17,Uttar Pradesh,3.46,Card,0
104038,2024-05-22,C01734,S0191,Fashion,859.21,Kerala,3.04,UPI,0
104039,2025-01-10,C00600,S0100,Beauty & Personal Care,344.89,Uttar Pradesh,5.0,COD,0
104040,2024-08-19,C02241,S0013,Fashion,704.68,Rajasthan,4.8,UPI,0
104041,2024-07-31,C00726,S0180,Home & Kitchen,1387.31,Tamil Nadu,4.26,COD,0
104042,2024-03-19,C03798,S0530,Beauty & Personal Care,614.36,Gujarat,4.81,UPI,0
104043,2024-08-01,C02365,S0567,Footwear,325.26,Kerala,5.0,UPI,0
104044,2024-04-25,C02740,S0337,Electronics,3971.64,Uttar Pradesh,2.74,COD,0
104045,2024-04-01,C01349,S0214,Electronics,1992.16,Rajasthan,4.09,Card,1
104046,2024-09-26,C01687,S0189,Footwear,586.1,Karnataka,3.39,COD,0
104047,2025-02-14,C03675,S0223,Home & Kitchen,1044.43,West Bengal,3.65,COD,1
104048,2025-01-15,C01775,S0438,Accessories,455.7,West Bengal,4.22,UPI,0
104049,2025-05-03,C01334,S0528,Home & Kitchen,631.58,Karnataka,2.94,Card,0
104050,2024-06-16,C03306,S0084,Electronics,2030.09,Maharashtra,3.69,COD,0
104051,2024-02-27,C04400,S0366,Fashion,239.26,Karnataka,4.52,COD,0
104052,2024-10-10,C04554,S0289,Footwear,757.24,Karnataka,4.32,COD,0
104053,2024-01-26,C02295,S0057,Home & Kitchen,1036.54,Tamil Nadu,2.7,UPI,0
104054,2025-01-03,C03290,S0118,Fashion,715.43,Maharashtra,4.45,Card,0
104055,2025-03-22,C03257,S0517,Home & Kitchen,809.27,Maharashtra,3.91,COD,0
104056,2024-03-06,C02929,S0115,Electronics,1853.77,Telangana,3.49,COD,0
104057,2025-02-12,C04802,S0424,Accessories,266.97,Karnataka,4.19,Card,0
104058,2024-09-04,C02858,S0101,Electronics,2410.48,Delhi,5.0,UPI,1
104059,2024-09-10,C04141,S0387,Fashion,452.13,Rajasthan,2.64,COD,1
104060,2025-01-21,C01576,S0207,Home & Kitchen,850.23,Maharashtra,3.85,COD,1
104061,2025-03-31,C03530,S0595,Fashion,49.0,Kerala,4.48,COD,0
104062,2024-02-13,C01659,S0115,Home & Kitchen,694.32,Delhi,4.76,UPI,1
104063,2024-04-06,C03623,S0186,Home & Kitchen,884.55,Gujarat,4.66,COD,0
104064,2024-02-11,C00391,S0419,Fashion,976.71,Delhi,4.07,COD,1
104065,2025-05-14,C02866,S0125,Accessories,379.47,Tamil Nadu,3.67,UPI,1
104066,2024-08-14,C00893,S0269,Footwear,814.25,Gujarat,4.75,COD,0
104067,2024-09-18,C02205,S0427,Fashion,714.49,Maharashtra,5.0,UPI,0
104068,2024-06-15,C01100,S0391,Footwear,853.62,Rajasthan,4.31,COD,0
104069,2025-03-11,C04668,S0192,Electronics,1717.36,Uttar Pradesh,5.0,COD,0
104070,2024-10-05,C01047,S0473,Electronics,1714.21,Delhi,4.22,COD,0
104071,2024-03-29,C04638,S0020,Fashion,275.38,Delhi,4.32,COD,1
104072,2025-01-13,C02427,S0291,Fashion,637.14,Kerala,3.79,COD,0
104073,2024-06-26,C01060,S0362,Home & Kitchen,1506.69,Gujarat,3.91,COD,0
104074,2025-03-02,C02572,S0586,Footwear,981.12,Telangana,4.49,COD,0
104075,2025-02-06,C04735,S0331,Footwear,943.54,Karnataka,5.0,Card,0
104076,2024-07-15,C04363,S0252,Home & Kitchen,946.24,Uttar Pradesh,3.14,Card,0
104077,2024-11-02,C03087,S0398,Beauty & Personal Care,499.09,Gujarat,4.46,Card,0
104078,2024-09-23,C02807,S0419,Footwear,706.18,West Bengal,4.93,COD,0
104079,2024-09-24,C02048,S0596,Home & Kitchen,1171.65,Gujarat,3.23,UPI,0
104080,2024-03-14,C01092,S0275,Fashion,579.59,Karnataka,3.42,UPI,0
104081,2024-01-08,C00456,S0227,Fashion,229.74,Gujarat,3.73,UPI,1
104082,2025-02-11,C00736,S0320,Home & Kitchen,654.37,Rajasthan,3.93,Card,1
104083,2025-04-20,C01429,S0418,Footwear,584.0,Tamil Nadu,4.28,UPI,0
104084,2024-10-23,C02616,S0064,Home & Kitchen,588.15,Maharashtra,2.75,COD,1
104085,2024-06-12,C02400,S0045,Beauty & Personal Care,483.9,Kerala,4.05,Card,0
104086,2025-04-29,C03927,S0359,Home & Kitchen,1080.43,West Bengal,3.44,NetBanking,0
104087,2024-03-25,C01693,S0406,Accessories,378.07,Tamil Nadu,3.61,COD,1
104088,2024-03-12,C03302,S0148,Beauty & Personal Care,412.77,Uttar Pradesh,3.44,UPI,0
104089,2024-02-24,C03811,S0383,Home & Kitchen,888.9,Uttar Pradesh,3.33,COD,0
104090,2025-01-27,C02460,S0362,Accessories,460.84,Telangana,4.73,NetBanking,0
104091,2024-02-16,C02366,S0083,Footwear,674.71,West Bengal,4.57,UPI,1
104092,2025-02-02,C02238,S0467,Footwear,1690.24,Tamil Nadu,2.67,UPI,0
104093,2025-03-07,C02597,S0284,Home & Kitchen,1322.8,West Bengal,4.76,UPI,0
104094,2024-08-25,C04438,S0070,Electronics,1247.93,West Bengal,3.02,UPI,0
104095,2024-04-13,C02913,S0235,Fashion,210.56,Maharashtra,3.49,UPI,0
104096,2024-07-28,C03010,S0312,Fashion,672.89,Gujarat,4.33,Card,0
104097,2024-02-11,C02797,S0525,Beauty & Personal Care,343.66,Tamil Nadu,3.82,COD,1
104098,2024-11-11,C03930,S0353,Home & Kitchen,1448.76,Uttar Pradesh,3.35,UPI,0
104099,2025-04-12,C00095,S0019,Accessories,204.3,Tamil Nadu,4.66,UPI,1
104100,2025-03-29,C02595,S0144,Fashion,772.65,Kerala,3.68,COD,0
104101,2024-09-24,C04883,S0367,Beauty & Personal Care,200.35,Rajasthan,3.82,COD,0
104102,2025-01-20,C04454,S0369,Accessories,324.51,Kerala,4.1,COD,0
104103,2024-09-19,C03036,S0029,Electronics,1279.16,Kerala,3.05,UPI,0
104104,2024-12-01,C00204,S0334,Fashion,626.27,Uttar Pradesh,3.62,Card,1
104105,2025-01-21,C00520,S0366,Fashion,460.49,Karnataka,4.2,Card,0
104106,2024-12-30,C02128,S0380,Footwear,1210.81,Telangana,4.23,Card,0
104107,2024-09-15,C02706,S0184,Footwear,678.85,Maharashtra,5.0,COD,0
104108,2024-10-09,C02547,S0344,Fashion,730.11,Telangana,4.04,COD,1
104109,2024-04-23,C00067,S0441,Home & Kitchen,747.62,Telangana,4.3,UPI,0
104110,2024-12-28,C02390,S0110,Beauty & Personal Care,499.36,Telangana,4.78,UPI,0
104111,2024-02-09,C03177,S0043,Electronics,794.74,Delhi,4.26,UPI,0
104112,2025-04-30,C03543,S0260,Fashion,684.96,West Bengal,3.39,COD,1
104113,2025-02-20,C01350,S0294,Electronics,2502.46,Rajasthan,4.07,UPI,0
104114,2024-08-07,C04025,S0236,Footwear,493.64,Rajasthan,3.73,COD,0
104115,2024-05-08,C02506,S0286,Accessories,199.98,Tamil Nadu,5.0,UPI,0
104116,2024-01-08,C04765,S0365,Home & Kitchen,853.9,Karnataka,3.18,UPI,0
104117,2024-04-10,C02773,S0157,Fashion,425.5,Kerala,3.28,COD,1
104118,2025-02-19,C04772,S0267,Electronics,2592.57,Kerala,4.22,UPI,1
104119,2025-01-14,C02807,S0343,Fashion,776.07,Delhi,2.74,UPI,1
104120,2024-06-24,C01147,S0387,Electronics,2349.06,Tamil Nadu,4.4,UPI,0
104121,2024-04-16,C01155,S0413,Home & Kitchen,1357.9,Gujarat,4.64,UPI,1
104122,2024-04-10,C04164,S0236,Fashion,773.04,Tamil Nadu,3.9,COD,0
104123,2024-09-16,C03247,S0348,Electronics,2139.92,Maharashtra,3.57,Card,0
104124,2025-04-22,C02463,S0456,Beauty & Personal Care,241.67,Rajasthan,4.52,Card,0
104125,2025-03-29,C01187,S0506,Beauty & Personal Care,601.77,West Bengal,5.0,COD,0
104126,2024-12-31,C03484,S0495,Electronics,1553.8,Telangana,3.84,COD,1
104127,2024-09-02,C04850,S0590,Beauty & Personal Care,323.52,Kerala,3.29,UPI,0
104128,2024-10-01,C01082,S0445,Home & Kitchen,1039.06,West Bengal,4.11,COD,0
104129,2024-02-01,C03995,S0365,Fashion,754.09,Uttar Pradesh,5.0,COD,1
104130,2024-05-16,C03538,S0452,Accessories,355.22,Tamil Nadu,4.05,COD,0
104131,2024-01-12,C01811,S0450,Accessories,346.69,Uttar Pradesh,3.65,UPI,0
104132,2025-01-29,C00332,S0054,Electronics,1934.18,Tamil Nadu,3.48,COD,0
104133,2024-10-28,C04875,S0131,Accessories,154.09,Maharashtra,3.59,UPI,0
104134,2025-01-09,C02727,S0145,Footwear,676.95,Maharashtra,5.0,UPI,0
104135,2024-01-16,C03376,S0529,Fashion,1010.32,Gujarat,3.85,NetBanking,1
104136,2024-05-08,C04030,S0242,Beauty & Personal Care,294.24,Delhi,3.62,UPI,1
104137,2024-03-03,C00428,S0303,Fashion,427.12,Rajasthan,4.15,COD,0
104138,2024-04-18,C04102,S0599,Electronics,632.43,West Bengal,4.86,UPI,0
104139,2025-01-09,C02180,S0248,Fashion,590.41,Gujarat,4.39,UPI,0
104140,2024-01-21,C04055,S0330,Footwear,809.08,Kerala,4.19,UPI,0
104141,2024-06-06,C00686,S0342,Home & Kitchen,1073.03,Telangana,3.16,Card,1
104142,2024-09-25,C01172,S0050,Fashion,249.19,Telangana,4.81,UPI,0
104143,2024-06-10,C02869,S0550,Home & Kitchen,1143.33,Uttar Pradesh,4.23,UPI,1
104144,2024-09-16,C04257,S0368,Home & Kitchen,1053.92,Gujarat,4.43,UPI,0
104145,2025-02-15,C01694,S0523,Beauty & Personal Care,541.66,Karnataka,3.52,UPI,0
104146,2024-04-11,C01858,S0417,Home & Kitchen,1151.61,Karnataka,3.64,COD,1
104147,2024-08-10,C02460,S0241,Beauty & Personal Care,543.84,Uttar Pradesh,4.76,UPI,1
104148,2024-02-28,C02478,S0497,Electronics,2521.98,Karnataka,3.82,COD,0
104149,2024-09-03,C03849,S0535,Accessories,244.5,Delhi,3.13,COD,0
104150,2024-05-07,C02773,S0331,Beauty & Personal Care,332.35,Uttar Pradesh,4.42,UPI,1
104151,2024-10-09,C00852,S0108,Accessories,288.5,Karnataka,4.72,COD,1
104152,2024-11-20,C02164,S0180,Electronics,2713.66,Tamil Nadu,4.75,UPI,0
104153,2024-01-25,C04383,S0389,Home & Kitchen,1225.53,Uttar Pradesh,3.77,COD,0
104154,2024-05-10,C03238,S0203,Electronics,1824.32,Karnataka,4.09,UPI,0
104155,2024-12-18,C04742,S0089,Home & Kitchen,1101.13,Karnataka,4.58,COD,0
104156,2024-07-14,C02562,S0591,Fashion,472.64,Uttar Pradesh,4.5,UPI,1
104157,2024-10-07,C03457,S0542,Fashion,582.53,Rajasthan,3.99,COD,1
104158,2025-02-07,C00171,S0072,Electronics,2026.54,Maharashtra,4.16,COD,0
104159,2025-02-21,C00234,S0042,Electronics,3295.38,Delhi,4.67,COD,0
104160,2024-06-02,C01320,S0510,Footwear,771.61,Maharashtra,4.78,UPI,0
104161,2025-01-16,C01069,S0592,Fashion,714.15,West Bengal,3.79,COD,1
104162,2024-05-12,C02546,S0209,Footwear,646.51,Kerala,2.73,COD,0
104163,2024-08-14,C00645,S0411,Home & Kitchen,736.53,Rajasthan,4.14,COD,0
104164,2024-07-07,C03269,S0309,Accessories,345.18,Gujarat,4.01,Card,0
104165,2025-04-20,C01433,S0555,Beauty & Personal Care,622.34,Rajasthan,4.6,UPI,0
104166,2025-04-21,C00138,S0225,Beauty & Personal Care,328.03,West Bengal,3.71,COD,0
104167,2024-09-21,C04955,S0009,Fashion,298.88,Gujarat,4.49,UPI,0
104168,2025-01-06,C03546,S0043,Beauty & Personal Care,386.35,Karnataka,5.0,UPI,0
104169,2025-04-30,C03691,S0501,Fashion,264.46,Rajasthan,4.17,UPI,0
104170,2025-03-09,C00738,S0386,Fashion,516.05,Telangana,4.0,COD,1
104171,2024-05-13,C01939,S0547,Fashion,520.01,Telangana,4.58,UPI,0
104172,2024-07-29,C04302,S0474,Fashion,674.76,Tamil Nadu,4.96,COD,0
104173,2024-02-29,C04645,S0322,Beauty & Personal Care,453.15,Kerala,3.72,UPI,1
104174,2025-03-03,C03097,S0598,Beauty & Personal Care,731.39,Kerala,3.2,UPI,0
104175,2025-01-11,C01990,S0532,Beauty & Personal Care,501.27,Gujarat,4.09,COD,0
104176,2025-01-29,C04921,S0484,Beauty & Personal Care,520.05,Telangana,4.41,COD,1
104177,2025-03-25,C04036,S0046,Beauty & Personal Care,424.88,Tamil Nadu,4.87,COD,0
104178,2025-03-06,C02334,S0326,Accessories,238.98,Rajasthan,5.0,COD,0
104179,2024-12-29,C01906,S0378,Electronics,2586.63,Uttar Pradesh,3.99,Card,0
104180,2024-12-29,C01989,S0228,Home & Kitchen,1379.46,Gujarat,2.65,COD,1
104181,2025-04-01,C00936,S0461,Fashion,506.03,West Bengal,3.61,COD,1
104182,2024-07-31,C02554,S0547,Fashion,546.93,Maharashtra,3.61,COD,1
104183,2024-08-03,C03260,S0255,Fashion,336.45,Kerala,5.0,Card,1
104184,2024-08-13,C02749,S0540,Electronics,2481.92,Tamil Nadu,4.64,Card,0
104185,2025-04-14,C00798,S0514,Accessories,507.52,Uttar Pradesh,4.46,COD,0
104186,2024-05-10,C03455,S0098,Electronics,1544.45,Maharashtra,3.48,Card,0
104187,2024-03-16,C02673,S0130,Footwear,1423.11,Rajasthan,4.06,COD,0
104188,2025-04-20,C04831,S0121,Fashion,441.84,Karnataka,4.81,COD,0
104189,2024-10-12,C03387,S0436,Beauty & Personal Care,453.35,Karnataka,4.23,COD,1
104190,2025-04-18,C01144,S0568,Electronics,2894.88,Delhi,4.11,NetBanking,0
104191,2025-05-10,C03967,S0318,Fashion,108.98,Karnataka,4.18,NetBanking,0
104192,2024-10-03,C04912,S0561,Electronics,2941.27,Telangana,5.0,UPI,1
104193,2024-06-04,C03734,S0001,Electronics,1868.89,Tamil Nadu,3.86,COD,0
104194,2024-09-04,C00438,S0333,Fashion,693.62,Gujarat,4.53,COD,0
104195,2024-08-05,C00309,S0079,Accessories,463.24,Tamil Nadu,3.02,UPI,0
104196,2024-07-08,C04566,S0412,Fashion,687.23,West Bengal,2.79,UPI,1
104197,2025-02-20,C04070,S0247,Electronics,2007.57,Maharashtra,4.18,COD,1
104198,2025-04-13,C02122,S0434,Accessories,393.93,Karnataka,3.63,UPI,1
104199,2024-06-11,C00413,S0143,Home & Kitchen,728.77,Tamil Nadu,3.6,UPI,1
104200,2024-06-28,C04083,S0442,Accessories,272.65,Maharashtra,3.55,Card,0
104201,2024-02-03,C04017,S0208,Beauty & Personal Care,562.81,Karnataka,4.48,COD,0
104202,2024-02-10,C02608,S0462,Home & Kitchen,818.67,Uttar Pradesh,3.53,COD,0
104203,2024-11-02,C03271,S0162,Beauty & Personal Care,105.43,Kerala,5.0,Card,0
104204,2025-03-06,C04662,S0280,Accessories,279.29,Kerala,3.26,UPI,0
104205,2024-12-03,C00980,S0144,Electronics,2500.14,West Bengal,4.79,COD,0
104206,2024-11-09,C03568,S0488,Fashion,542.92,Delhi,4.43,COD,0
104207,2024-03-15,C00104,S0583,Home & Kitchen,1296.2,Kerala,4.59,COD,0
104208,2025-03-16,C03178,S0159,Electronics,1922.48,West Bengal,4.32,NetBanking,0
104209,2024-10-05,C00238,S0296,Electronics,1489.17,West Bengal,3.85,COD,0
104210,2024-06-24,C02167,S0119,Beauty & Personal Care,281.79,Rajasthan,3.94,COD,0
104211,2025-01-18,C01483,S0222,Fashion,263.96,Kerala,4.13,UPI,0
104212,2024-05-29,C03704,S0385,Fashion,480.19,Rajasthan,3.61,Card,1
104213,2024-09-29,C00759,S0026,Electronics,1355.56,Karnataka,3.37,NetBanking,0
104214,2024-11-20,C02893,S0202,Home & Kitchen,1306.26,Karnataka,1.51,COD,1
104215,2024-04-17,C00278,S0268,Fashion,750.39,Gujarat,4.72,UPI,0
104216,2024-05-18,C00535,S0409,Electronics,1709.1,Gujarat,3.53,UPI,1
104217,2024-12-15,C04197,S0487,Home & Kitchen,1069.51,Delhi,4.63,Card,0
104218,2024-09-27,C02919,S0068,Footwear,684.92,Karnataka,4.81,COD,1
104219,2024-12-12,C04217,S0338,Accessories,216.75,Karnataka,4.55,COD,1
104220,2025-02-22,C02252,S0108,Electronics,3415.52,Delhi,3.02,COD,1
104221,2024-10-15,C04926,S0047,Electronics,2454.66,Tamil Nadu,3.74,UPI,0
104222,2024-07-30,C03456,S0138,Accessories,315.46,Delhi,2.57,COD,0
104223,2025-01-15,C00486,S0567,Beauty & Personal Care,345.48,Uttar Pradesh,4.81,UPI,0
104224,2024-09-28,C04525,S0461,Beauty & Personal Care,578.02,Kerala,4.16,COD,1
104225,2025-02-21,C04975,S0046,Beauty & Personal Care,49.0,Tamil Nadu,2.8,UPI,1
104226,2024-03-06,C01767,S0087,Fashion,553.97,Delhi,3.19,COD,1
104227,2025-04-27,C04112,S0346,Beauty & Personal Care,321.27,Maharashtra,4.46,UPI,0
104228,2025-02-27,C01438,S0451,Accessories,217.67,Uttar Pradesh,4.04,UPI,0
104229,2024-09-04,C03003,S0530,Fashion,805.36,Gujarat,3.6,COD,1
104230,2024-06-04,C02514,S0036,Beauty & Personal Care,542.9,Delhi,5.0,Card,0
104231,2024-02-16,C02376,S0146,Electronics,1689.76,Telangana,2.13,COD,1
104232,2025-02-26,C01619,S0522,Fashion,372.96,Delhi,4.86,COD,1
104233,2025-03-29,C04228,S0524,Accessories,529.53,Uttar Pradesh,3.38,COD,0
104234,2024-07-19,C02007,S0021,Fashion,828.18,Karnataka,3.57,UPI,0
104235,2024-05-27,C00158,S0120,Home & Kitchen,1371.84,Gujarat,4.09,UPI,0
104236,2024-05-03,C02099,S0244,Accessories,489.53,Delhi,4.17,Card,1
104237,2024-01-01,C04198,S0595,Fashion,286.83,Karnataka,4.14,UPI,0
104238,2025-03-31,C02167,S0388,Beauty & Personal Care,226.06,Tamil Nadu,5.0,Card,1
104239,2024-09-03,C02361,S0105,Home & Kitchen,1287.23,Kerala,3.59,UPI,0
104240,2024-12-08,C02348,S0184,Fashion,483.13,Karnataka,3.86,UPI,1
104241,2024-05-07,C03440,S0021,Home & Kitchen,1830.92,Karnataka,4.37,COD,0
104242,2024-07-09,C04796,S0599,Fashion,190.47,Uttar Pradesh,4.38,COD,0
104243,2024-03-07,C04167,S0043,Beauty & Personal Care,306.77,Maharashtra,4.3,COD,0
104244,2024-01-04,C04053,S0294,Fashion,962.73,West Bengal,3.02,COD,1
104245,2025-03-17,C01973,S0098,Fashion,463.93,Tamil Nadu,4.06,COD,0
104246,2025-02-12,C00548,S0577,Fashion,558.45,Maharashtra,4.73,COD,1
104247,2024-10-29,C03805,S0332,Home & Kitchen,970.17,Delhi,4.21,COD,0
104248,2024-10-20,C03066,S0511,Electronics,1361.2,Tamil Nadu,5.0,UPI,0
104249,2024-05-22,C03301,S0390,Home & Kitchen,721.93,Maharashtra,3.48,COD,0
104250,2024-07-09,C02424,S0109,Electronics,1605.44,Kerala,4.33,COD,0
104251,2024-01-21,C02205,S0325,Electronics,595.24,Maharashtra,4.23,UPI,0
104252,2024-08-14,C02767,S0094,Accessories,312.17,West Bengal,3.9,Card,1
104253,2024-11-08,C04442,S0091,Fashion,585.03,Telangana,3.95,COD,0
104254,2024-04-26,C00786,S0245,Fashion,346.3,Gujarat,4.22,Card,1
104255,2025-03-12,C02192,S0491,Fashion,442.92,Karnataka,4.3,COD,0
104256,2024-10-28,C03812,S0151,Fashion,461.67,Rajasthan,3.49,COD,1
104257,2025-05-14,C01080,S0040,Electronics,1720.93,Maharashtra,3.9,UPI,0
104258,2024-05-21,C03991,S0344,Home & Kitchen,1151.99,Karnataka,2.87,COD,1
104259,2025-04-28,C00856,S0245,Home & Kitchen,866.46,Kerala,3.58,COD,1
104260,2025-04-04,C00345,S0167,Electronics,1947.7,Kerala,3.8,UPI,0
104261,2025-02-04,C02061,S0246,Fashion,200.95,Telangana,4.39,COD,0
104262,2024-02-08,C01054,S0476,Beauty & Personal Care,340.26,Kerala,5.0,COD,0
104263,2025-01-27,C04404,S0118,Accessories,284.56,Maharashtra,3.41,COD,1
104264,2024-12-20,C01495,S0396,Electronics,1063.57,Uttar Pradesh,4.24,COD,1
104265,2024-09-08,C01790,S0472,Fashion,596.77,Rajasthan,3.27,COD,0
104266,2024-11-28,C00969,S0167,Accessories,410.64,Uttar Pradesh,3.2,COD,1
104267,2024-07-25,C03520,S0487,Fashion,335.51,Maharashtra,3.42,COD,1
104268,2024-07-28,C02500,S0524,Fashion,661.61,Rajasthan,3.67,COD,1
104269,2024-04-24,C01352,S0317,Beauty & Personal Care,487.45,Gujarat,2.98,NetBanking,0
104270,2024-08-12,C01625,S0347,Home & Kitchen,1287.07,Tamil Nadu,3.47,Card,0
104271,2024-05-13,C00283,S0191,Home & Kitchen,1332.85,Karnataka,4.27,UPI,0
104272,2024-09-07,C04964,S0569,Fashion,496.89,Karnataka,4.36,UPI,0
104273,2024-08-06,C02072,S0088,Home & Kitchen,792.39,Karnataka,4.07,UPI,0
104274,2025-02-10,C02032,S0051,Home & Kitchen,1462.81,Karnataka,3.97,UPI,0
104275,2025-03-18,C02934,S0582,Footwear,630.96,Maharashtra,3.68,COD,0
104276,2024-03-31,C00245,S0036,Home & Kitchen,1494.44,Uttar Pradesh,4.14,UPI,1
104277,2024-12-19,C00454,S0068,Fashion,675.54,Telangana,4.37,UPI,0
104278,2025-01-10,C04229,S0238,Electronics,2708.6,Tamil Nadu,4.65,UPI,0
104279,2024-02-15,C04475,S0570,Accessories,355.9,West Bengal,2.53,COD,0
104280,2024-02-07,C02047,S0156,Fashion,837.33,Gujarat,4.6,UPI,0
104281,2024-05-21,C04432,S0038,Electronics,2391.0,Karnataka,3.74,UPI,1
104282,2024-04-09,C01622,S0391,Electronics,2222.07,Delhi,4.85,UPI,0
104283,2024-11-23,C03104,S0203,Footwear,898.36,Rajasthan,3.95,COD,1
104284,2024-07-08,C01613,S0387,Fashion,566.48,Delhi,4.11,COD,1
104285,2024-02-04,C02100,S0191,Accessories,185.3,Gujarat,4.84,Card,1
104286,2024-05-26,C04390,S0411,Electronics,2796.64,Gujarat,3.84,NetBanking,0
104287,2024-01-30,C03074,S0360,Home & Kitchen,969.41,Kerala,3.17,UPI,1
104288,2024-11-29,C03062,S0117,Fashion,287.21,Kerala,4.78,Card,0
104289,2024-03-24,C01110,S0105,Fashion,622.87,Uttar Pradesh,3.26,COD,1
104290,2025-01-03,C03615,S0463,Beauty & Personal Care,484.27,Rajasthan,3.82,COD,0
104291,2024-10-07,C00898,S0265,Beauty & Personal Care,619.56,Delhi,3.97,UPI,0
